+----------+----------+---------+-------+
|   Time   |    X     |    Y    | Event |
| 515.940  |  30.053  |  37.581 |  odo  |
| 515.950  |  30.053  |  37.581 | laser |
| 515.970  |  29.997  |  37.518 |  odo  |
| 515.990  |  29.959  |  37.476 |  odo  |
| 516.010  |  29.921  |  37.435 |  odo  |
| 516.040  |  29.866  |  37.374 |  odo  |
| 516.070  |  29.809  |  37.312 |  odo  |
| 516.090  |  29.772  |  37.272 |  odo  |
| 516.120  |  29.715  |  37.209 |  odo  |
| 516.140  |  29.677  |  37.169 |  odo  |
| 516.160  |  29.677  |  37.169 | laser |
| 516.160  |  29.639  |  37.129 |  odo  |
| 516.190  |  29.583  |  37.069 |  odo  |
| 516.220  |  29.527  |  37.009 |  odo  |
| 516.240  |  29.489  |  36.969 |  odo  |
| 516.260  |  29.451  |  36.929 |  odo  |
| 516.290  |  29.394  |  36.870 |  odo  |
| 516.320  |  29.337  |  36.811 |  odo  |
| 516.340  |  29.298  |  36.771 |  odo  |
| 516.370  |  29.298  |  36.771 | laser |
| 516.370  |  29.241  |  36.712 |  odo  |
| 516.390  |  29.203  |  36.674 |  odo  |
| 516.410  |  29.164  |  36.635 |  odo  |
| 516.440  |  29.107  |  36.577 |  odo  |
| 516.470  |  29.049  |  36.518 |  odo  |
| 516.490  |  29.010  |  36.479 |  odo  |
| 516.510  |  28.972  |  36.441 |  odo  |
| 516.540  |  28.914  |  36.384 |  odo  |
| 516.570  |  28.855  |  36.327 |  odo  |
| 516.590  |  28.855  |  36.327 | laser |
| 516.590  |  28.816  |  36.288 |  odo  |
| 516.620  |  28.757  |  36.230 |  odo  |
| 516.640  |  28.718  |  36.193 |  odo  |
| 516.660  |  28.679  |  36.155 |  odo  |
| 516.690  |  28.620  |  36.099 |  odo  |
| 516.720  |  28.561  |  36.042 |  odo  |
| 516.740  |  28.522  |  36.005 |  odo  |
| 516.760  |  28.482  |  35.967 |  odo  |
| 516.790  |  28.424  |  35.912 |  odo  |
| 516.800  |  28.424  |  35.912 | laser |
| 516.820  |  28.364  |  35.856 |  odo  |
| 516.840  |  28.325  |  35.819 |  odo  |
| 516.870  |  28.266  |  35.764 |  odo  |
| 516.890  |  28.227  |  35.728 |  odo  |
| 516.910  |  28.187  |  35.691 |  odo  |
| 516.940  |  28.128  |  35.636 |  odo  |
| 516.970  |  28.068  |  35.582 |  odo  |
| 516.990  |  28.028  |  35.546 |  odo  |
| 517.010  |  28.028  |  35.546 | laser |
| 517.010  |  27.988  |  35.510 |  odo  |
| 517.040  |  27.928  |  35.455 |  odo  |
| 517.070  |  27.867  |  35.401 |  odo  |
| 517.090  |  27.827  |  35.365 |  odo  |
| 517.120  |  27.766  |  35.311 |  odo  |
| 517.140  |  27.726  |  35.275 |  odo  |
| 517.160  |  27.685  |  35.239 |  odo  |
| 517.190  |  27.625  |  35.186 |  odo  |
| 517.220  |  27.563  |  35.133 |  odo  |
| 517.230  |  27.563  |  35.133 | laser |
| 517.240  |  27.522  |  35.097 |  odo  |
| 517.260  |  27.480  |  35.061 |  odo  |
| 517.290  |  27.404  |  35.083 |  gps  |
| 517.290  |  27.341  |  35.029 |  odo  |
| 517.320  |  27.279  |  34.976 |  odo  |
| 517.340  |  27.237  |  34.941 |  odo  |
| 517.370  |  27.174  |  34.888 |  odo  |
| 517.390  |  27.132  |  34.852 |  odo  |
| 517.410  |  27.089  |  34.817 |  odo  |
| 517.440  |  27.089  |  34.817 | laser |
| 517.440  |  27.027  |  34.765 |  odo  |
| 517.470  |  26.963  |  34.712 |  odo  |
| 517.490  |  26.938  |  34.710 |  gps  |
| 517.490  |  26.895  |  34.675 |  odo  |
| 517.510  |  26.852  |  34.640 |  odo  |
| 517.540  |  26.789  |  34.589 |  odo  |
| 517.570  |  26.724  |  34.537 |  odo  |
| 517.590  |  26.681  |  34.502 |  odo  |
| 517.620  |  26.616  |  34.450 |  odo  |
| 517.640  |  26.572  |  34.416 |  odo  |
| 517.650  |  26.572  |  34.416 | laser |
| 517.660  |  26.528  |  34.381 |  odo  |
| 517.690  |  26.481  |  34.390 |  gps  |
| 517.690  |  26.415  |  34.339 |  odo  |
| 517.720  |  26.349  |  34.287 |  odo  |
| 517.740  |  26.305  |  34.253 |  odo  |
| 517.760  |  26.261  |  34.219 |  odo  |
| 517.790  |  26.194  |  34.168 |  odo  |
| 517.820  |  26.127  |  34.117 |  odo  |
| 517.840  |  26.082  |  34.083 |  odo  |
| 517.870  |  26.082  |  34.083 | laser |
| 517.870  |  26.014  |  34.031 |  odo  |
| 517.890  |  26.012  |  34.009 |  gps  |
| 517.890  |  25.966  |  33.975 |  odo  |
| 517.910  |  25.921  |  33.941 |  odo  |
| 517.940  |  25.851  |  33.890 |  odo  |
| 517.970  |  25.783  |  33.839 |  odo  |
| 517.990  |  25.737  |  33.805 |  odo  |
| 518.010  |  25.690  |  33.771 |  odo  |
| 518.040  |  25.620  |  33.720 |  odo  |
| 518.070  |  25.550  |  33.669 |  odo  |
| 518.080  |  25.550  |  33.669 | laser |
| 518.090  |  25.555  |  33.649 |  gps  |
| 518.090  |  25.508  |  33.615 |  odo  |
| 518.120  |  25.437  |  33.564 |  odo  |
| 518.140  |  25.390  |  33.530 |  odo  |
| 518.160  |  25.343  |  33.496 |  odo  |
| 518.190  |  25.272  |  33.446 |  odo  |
| 518.220  |  25.201  |  33.395 |  odo  |
| 518.240  |  25.152  |  33.362 |  odo  |
| 518.260  |  25.105  |  33.328 |  odo  |
| 518.290  |  25.070  |  33.328 |  gps  |
| 518.290  |  25.070  |  33.328 | laser |
| 518.290  |  24.997  |  33.278 |  odo  |
| 518.320  |  24.925  |  33.229 |  odo  |
| 518.340  |  24.877  |  33.196 |  odo  |
| 518.370  |  24.803  |  33.146 |  odo  |
| 518.390  |  24.754  |  33.113 |  odo  |
| 518.410  |  24.705  |  33.080 |  odo  |
| 518.440  |  24.631  |  33.030 |  odo  |
| 518.470  |  24.558  |  32.981 |  odo  |
| 518.490  |  24.559  |  32.965 |  gps  |
| 518.490  |  24.510  |  32.932 |  odo  |
| 518.510  |  24.510  |  32.932 | laser |
| 518.510  |  24.460  |  32.899 |  odo  |
| 518.540  |  24.386  |  32.851 |  odo  |
| 518.570  |  24.310  |  32.801 |  odo  |
| 518.590  |  24.260  |  32.769 |  odo  |
| 518.620  |  24.183  |  32.719 |  odo  |
| 518.640  |  24.133  |  32.687 |  odo  |
| 518.660  |  24.082  |  32.655 |  odo  |
| 518.690  |  24.072  |  32.647 |  gps  |
| 518.690  |  23.997  |  32.599 |  odo  |
| 518.720  |  23.997  |  32.599 | laser |
| 518.720  |  23.919  |  32.550 |  odo  |
| 518.740  |  23.868  |  32.518 |  odo  |
| 518.760  |  23.817  |  32.486 |  odo  |
| 518.790  |  23.739  |  32.438 |  odo  |
| 518.820  |  23.662  |  32.390 |  odo  |
| 518.840  |  23.610  |  32.358 |  odo  |
| 518.870  |  23.533  |  32.311 |  odo  |
| 518.890  |  23.506  |  32.313 |  gps  |
| 518.890  |  23.454  |  32.281 |  odo  |
| 518.910  |  23.402  |  32.250 |  odo  |
| 518.930  |  23.402  |  32.250 | laser |
| 518.940  |  23.324  |  32.202 |  odo  |
| 518.970  |  23.246  |  32.155 |  odo  |
| 518.990  |  23.194  |  32.124 |  odo  |
| 519.010  |  23.141  |  32.092 |  odo  |
| 519.040  |  23.064  |  32.046 |  odo  |
| 519.070  |  22.983  |  31.997 |  odo  |
| 519.090  |  22.989  |  31.981 |  gps  |
| 519.090  |  22.937  |  31.950 |  odo  |
| 519.120  |  22.859  |  31.903 |  odo  |
| 519.140  |  22.806  |  31.872 |  odo  |
| 519.150  |  22.806  |  31.872 | laser |
| 519.160  |  22.753  |  31.841 |  odo  |
| 519.190  |  22.673  |  31.793 |  odo  |
| 519.220  |  22.593  |  31.746 |  odo  |
| 519.240  |  22.541  |  31.715 |  odo  |
| 519.260  |  22.488  |  31.684 |  odo  |
| 519.290  |  22.463  |  31.687 |  gps  |
| 519.290  |  22.383  |  31.640 |  odo  |
| 519.320  |  22.304  |  31.594 |  odo  |
| 519.340  |  22.249  |  31.562 |  odo  |
| 519.360  |  22.249  |  31.562 | laser |
| 519.370  |  22.170  |  31.516 |  odo  |
| 519.390  |  22.116  |  31.485 |  odo  |
| 519.410  |  22.063  |  31.453 |  odo  |
| 519.440  |  21.983  |  31.407 |  odo  |
| 519.470  |  21.904  |  31.361 |  odo  |
| 519.490  |  21.896  |  31.354 |  gps  |
| 519.490  |  21.843  |  31.323 |  odo  |
| 519.510  |  21.789  |  31.292 |  odo  |
| 519.540  |  21.709  |  31.246 |  odo  |
| 519.570  |  21.630  |  31.200 |  odo  |
| 519.580  |  21.630  |  31.200 | laser |
| 519.590  |  21.576  |  31.169 |  odo  |
| 519.620  |  21.496  |  31.123 |  odo  |
| 519.640  |  21.443  |  31.093 |  odo  |
| 519.660  |  21.389  |  31.062 |  odo  |
| 519.690  |  21.386  |  31.053 |  gps  |
| 519.690  |  21.307  |  31.008 |  odo  |
| 519.720  |  21.224  |  30.962 |  odo  |
| 519.740  |  21.171  |  30.932 |  odo  |
| 519.760  |  21.117  |  30.902 |  odo  |
| 519.790  |  21.117  |  30.902 | laser |
| 519.790  |  21.035  |  30.856 |  odo  |
| 519.820  |  20.955  |  30.811 |  odo  |
| 519.840  |  20.901  |  30.781 |  odo  |
| 519.870  |  20.820  |  30.736 |  odo  |
| 519.890  |  20.813  |  30.729 |  gps  |
| 519.890  |  20.759  |  30.700 |  odo  |
| 519.910  |  20.705  |  30.670 |  odo  |
| 519.940  |  20.622  |  30.625 |  odo  |
| 519.970  |  20.541  |  30.581 |  odo  |
| 519.990  |  20.487  |  30.552 |  odo  |
| 520.000  |  20.487  |  30.552 | laser |
| 520.010  |  20.432  |  30.522 |  odo  |
| 520.040  |  20.351  |  30.479 |  odo  |
| 520.070  |  20.267  |  30.435 |  odo  |
| 520.090  |  20.266  |  30.425 |  gps  |
| 520.090  |  20.212  |  30.396 |  odo  |
| 520.120  |  20.130  |  30.354 |  odo  |
| 520.140  |  20.075  |  30.325 |  odo  |
| 520.160  |  20.019  |  30.297 |  odo  |
| 520.190  |  19.937  |  30.256 |  odo  |
| 520.220  |  19.937  |  30.256 | laser |
| 520.220  |  19.854  |  30.214 |  odo  |
| 520.240  |  19.797  |  30.187 |  odo  |
| 520.260  |  19.741  |  30.160 |  odo  |
| 520.290  |  19.730  |  30.156 |  gps  |
| 520.290  |  19.645  |  30.115 |  odo  |
| 520.320  |  19.557  |  30.074 |  odo  |
| 520.340  |  19.501  |  30.049 |  odo  |
| 520.370  |  19.413  |  30.009 |  odo  |
| 520.390  |  19.355  |  29.983 |  odo  |
| 520.410  |  19.297  |  29.959 |  odo  |
| 520.430  |  19.297  |  29.959 | laser |
| 520.440  |  19.209  |  29.921 |  odo  |
| 520.470  |  19.122  |  29.885 |  odo  |
| 520.490  |  19.128  |  29.867 |  gps  |
| 520.490  |  19.069  |  29.842 |  odo  |
| 520.510  |  19.009  |  29.818 |  odo  |
| 520.540  |  18.921  |  29.783 |  odo  |
| 520.570  |  18.834  |  29.748 |  odo  |
| 520.590  |  18.775  |  29.725 |  odo  |
| 520.620  |  18.685  |  29.691 |  odo  |
| 520.640  |  18.685  |  29.691 | laser |
| 520.640  |  18.626  |  29.669 |  odo  |
| 520.660  |  18.566  |  29.646 |  odo  |
| 520.690  |  18.565  |  29.636 |  gps  |
| 520.690  |  18.476  |  29.603 |  odo  |
| 520.720  |  18.387  |  29.571 |  odo  |
| 520.740  |  18.327  |  29.550 |  odo  |
| 520.760  |  18.267  |  29.529 |  odo  |
| 520.790  |  18.178  |  29.499 |  odo  |
| 520.820  |  18.085  |  29.468 |  odo  |
| 520.840  |  18.025  |  29.448 |  odo  |
| 520.860  |  18.025  |  29.448 | laser |
| 520.870  |  17.934  |  29.419 |  odo  |
| 520.890  |  17.925  |  29.416 |  gps  |
| 520.890  |  17.863  |  29.397 |  odo  |
| 520.910  |  17.802  |  29.378 |  odo  |
| 520.940  |  17.709  |  29.349 |  odo  |
| 520.970  |  17.617  |  29.321 |  odo  |
| 520.990  |  17.555  |  29.302 |  odo  |
| 521.010  |  17.493  |  29.283 |  odo  |
| 521.040  |  17.401  |  29.256 |  odo  |
| 521.070  |  17.401  |  29.256 | laser |
| 521.070  |  17.307  |  29.229 |  odo  |
| 521.090  |  17.313  |  29.213 |  gps  |
| 521.090  |  17.251  |  29.196 |  odo  |
| 521.120  |  17.159  |  29.170 |  odo  |
| 521.140  |  17.096  |  29.153 |  odo  |
| 521.160  |  17.034  |  29.136 |  odo  |
| 521.190  |  16.941  |  29.111 |  odo  |
| 521.220  |  16.847  |  29.086 |  odo  |
| 521.240  |  16.785  |  29.070 |  odo  |
| 521.260  |  16.723  |  29.054 |  odo  |
| 521.290  |  16.717  |  29.044 |  gps  |
| 521.290  |  16.717  |  29.044 | laser |
| 521.290  |  16.622  |  29.020 |  odo  |
| 521.320  |  16.529  |  28.997 |  odo  |
| 521.340  |  16.466  |  28.982 |  odo  |
| 521.370  |  16.372  |  28.959 |  odo  |
| 521.390  |  16.308  |  28.944 |  odo  |
| 521.410  |  16.245  |  28.929 |  odo  |
| 521.440  |  16.149  |  28.906 |  odo  |
| 521.470  |  16.055  |  28.885 |  odo  |
| 521.490  |  16.053  |  28.873 |  gps  |
| 521.490  |  15.990  |  28.858 |  odo  |
| 521.500  |  15.990  |  28.858 | laser |
| 521.510  |  15.927  |  28.843 |  odo  |
| 521.540  |  15.832  |  28.822 |  odo  |
| 521.570  |  15.736  |  28.800 |  odo  |
| 521.590  |  15.672  |  28.786 |  odo  |
| 521.620  |  15.577  |  28.765 |  odo  |
| 521.640  |  15.514  |  28.751 |  odo  |
| 521.660  |  15.451  |  28.737 |  odo  |
| 521.690  |  15.453  |  28.724 |  gps  |
| 521.690  |  15.358  |  28.703 |  odo  |
| 521.710  |  15.358  |  28.703 | laser |
| 521.720  |  15.262  |  28.682 |  odo  |
| 521.740  |  15.199  |  28.668 |  odo  |
| 521.760  |  15.135  |  28.655 |  odo  |
| 521.790  |  15.041  |  28.634 |  odo  |
| 521.820  |  14.946  |  28.613 |  odo  |
| 521.840  |  14.883  |  28.599 |  odo  |
| 521.870  |  14.787  |  28.578 |  odo  |
| 521.890  |  14.783  |  28.577 |  gps  |
| 521.890  |  14.720  |  28.563 |  odo  |
| 521.910  |  14.658  |  28.549 |  odo  |
| 521.930  |  14.658  |  28.549 | laser |
| 521.940  |  14.562  |  28.528 |  odo  |
| 521.970  |  14.469  |  28.507 |  odo  |
| 521.990  |  14.406  |  28.492 |  odo  |
| 522.010  |  14.343  |  28.478 |  odo  |
| 522.040  |  14.249  |  28.456 |  odo  |
| 522.070  |  14.156  |  28.435 |  odo  |
| 522.090  |  14.154  |  28.432 |  gps  |
| 522.090  |  14.092  |  28.418 |  odo  |
| 522.120  |  13.999  |  28.396 |  odo  |
| 522.140  |  13.999  |  28.396 | laser |
| 522.140  |  13.936  |  28.382 |  odo  |
| 522.160  |  13.874  |  28.367 |  odo  |
| 522.190  |  13.781  |  28.346 |  odo  |
| 522.220  |  13.688  |  28.324 |  odo  |
| 522.240  |  13.625  |  28.310 |  odo  |
| 522.260  |  13.564  |  28.296 |  odo  |
| 522.290  |  13.559  |  28.290 |  gps  |
| 522.290  |  13.466  |  28.269 |  odo  |
| 522.320  |  13.373  |  28.248 |  odo  |
| 522.340  |  13.311  |  28.234 |  odo  |
| 522.350  |  13.311  |  28.234 | laser |
| 522.370  |  13.218  |  28.212 |  odo  |
| 522.390  |  13.156  |  28.198 |  odo  |
| 522.410  |  13.094  |  28.184 |  odo  |
| 522.440  |  13.000  |  28.163 |  odo  |
| 522.470  |  12.908  |  28.141 |  odo  |
| 522.490  |  12.903  |  28.137 |  gps  |
| 522.490  |  12.842  |  28.123 |  odo  |
| 522.510  |  12.780  |  28.108 |  odo  |
| 522.540  |  12.686  |  28.086 |  odo  |
| 522.570  |  12.686  |  28.086 | laser |
| 522.570  |  12.594  |  28.065 |  odo  |
| 522.590  |  12.533  |  28.050 |  odo  |
| 522.620  |  12.441  |  28.028 |  odo  |
| 522.640  |  12.379  |  28.014 |  odo  |
| 522.660  |  12.318  |  27.999 |  odo  |
| 522.690  |  12.315  |  27.991 |  gps  |
| 522.690  |  12.224  |  27.969 |  odo  |
| 522.720  |  12.131  |  27.946 |  odo  |
| 522.740  |  12.070  |  27.931 |  odo  |
| 522.760  |  12.009  |  27.916 |  odo  |
| 522.780  |  12.009  |  27.916 | laser |
| 522.790  |  11.917  |  27.893 |  odo  |
| 522.820  |  11.825  |  27.870 |  odo  |
| 522.840  |  11.764  |  27.854 |  odo  |
| 522.870  |  11.673  |  27.831 |  odo  |
| 522.890  |  11.667  |  27.830 |  gps  |
| 522.890  |  11.606  |  27.813 |  odo  |
| 522.910  |  11.545  |  27.797 |  odo  |
| 522.940  |  11.454  |  27.772 |  odo  |
| 522.970  |  11.364  |  27.747 |  odo  |
| 522.990  |  11.304  |  27.731 |  odo  |
| 523.000  |  11.304  |  27.731 | laser |
| 523.010  |  11.242  |  27.713 |  odo  |
| 523.040  |  11.152  |  27.687 |  odo  |
| 523.070  |  11.063  |  27.662 |  odo  |
| 523.090  |  11.067  |  27.652 |  gps  |
| 523.090  |  11.008  |  27.635 |  odo  |
| 523.120  |  10.919  |  27.609 |  odo  |
| 523.140  |  10.859  |  27.592 |  odo  |
| 523.160  |  10.801  |  27.575 |  odo  |
| 523.190  |  10.715  |  27.549 |  odo  |
| 523.210  |  10.715  |  27.549 | laser |
| 523.220  |  10.626  |  27.523 |  odo  |
| 523.240  |  10.569  |  27.507 |  odo  |
| 523.260  |  10.509  |  27.489 |  odo  |
| 523.290  |  10.506  |  27.483 |  gps  |
| 523.290  |  10.419  |  27.457 |  odo  |
| 523.320  |  10.331  |  27.431 |  odo  |
| 523.340  |  10.273  |  27.414 |  odo  |
| 523.370  |  10.184  |  27.387 |  odo  |
| 523.390  |  10.125  |  27.369 |  odo  |
| 523.410  |  10.067  |  27.352 |  odo  |
| 523.420  |  10.067  |  27.352 | laser |
| 523.440  |  9.978   |  27.324 |  odo  |
| 523.470  |  9.889   |  27.296 |  odo  |
| 523.490  |  9.882   |  27.300 |  gps  |
| 523.490  |  9.823   |  27.281 |  odo  |
| 523.510  |  9.763   |  27.262 |  odo  |
| 523.540  |  9.675   |  27.234 |  odo  |
| 523.570  |  9.587   |  27.205 |  odo  |
| 523.590  |  9.529   |  27.186 |  odo  |
| 523.620  |  9.441   |  27.158 |  odo  |
| 523.640  |  9.441   |  27.158 | laser |
| 523.640  |  9.384   |  27.139 |  odo  |
| 523.660  |  9.326   |  27.120 |  odo  |
| 523.690  |  9.331   |  27.104 |  gps  |
| 523.690  |  9.245   |  27.076 |  odo  |
| 523.720  |  9.159   |  27.047 |  odo  |
| 523.740  |  9.102   |  27.028 |  odo  |
| 523.760  |  9.044   |  27.008 |  odo  |
| 523.790  |  8.958   |  26.980 |  odo  |
| 523.820  |  8.873   |  26.951 |  odo  |
| 523.840  |  8.815   |  26.932 |  odo  |
| 523.850  |  8.815   |  26.932 | laser |
| 523.870  |  8.731   |  26.903 |  odo  |
| 523.890  |  8.734   |  26.894 |  gps  |
| 523.890  |  8.677   |  26.874 |  odo  |
| 523.910  |  8.619   |  26.854 |  odo  |
| 523.940  |  8.535   |  26.825 |  odo  |
| 523.970  |  8.447   |  26.794 |  odo  |
| 523.990  |  8.390   |  26.774 |  odo  |
| 524.010  |  8.334   |  26.753 |  odo  |
| 524.040  |  8.248   |  26.723 |  odo  |
| 524.060  |  8.248   |  26.723 | laser |
| 524.070  |  8.162   |  26.691 |  odo  |
| 524.090  |  8.165   |  26.676 |  gps  |
| 524.090  |  8.107   |  26.655 |  odo  |
| 524.120  |  8.022   |  26.624 |  odo  |
| 524.140  |  7.966   |  26.603 |  odo  |
| 524.160  |  7.910   |  26.582 |  odo  |
| 524.190  |  7.824   |  26.551 |  odo  |
| 524.220  |  7.738   |  26.519 |  odo  |
| 524.240  |  7.682   |  26.498 |  odo  |
| 524.260  |  7.627   |  26.477 |  odo  |
| 524.280  |  7.627   |  26.477 | laser |
| 524.290  |  7.633   |  26.459 |  gps  |
| 524.290  |  7.547   |  26.426 |  odo  |
| 524.320  |  7.462   |  26.394 |  odo  |
| 524.340  |  7.406   |  26.373 |  odo  |
| 524.370  |  7.321   |  26.341 |  odo  |
| 524.390  |  7.265   |  26.319 |  odo  |
| 524.410  |  7.208   |  26.298 |  odo  |
| 524.440  |  7.123   |  26.265 |  odo  |
| 524.470  |  7.038   |  26.233 |  odo  |
| 524.490  |  7.038   |  26.233 | laser |
| 524.490  |  6.981   |  26.211 |  odo  |
| 524.500  |  6.980   |  26.211 |  gps  |
| 524.510  |  6.923   |  26.189 |  odo  |
| 524.540  |  6.838   |  26.156 |  odo  |
| 524.570  |  6.752   |  26.123 |  odo  |
| 524.590  |  6.695   |  26.101 |  odo  |
| 524.620  |  6.609   |  26.068 |  odo  |
| 524.640  |  6.553   |  26.046 |  odo  |
| 524.660  |  6.496   |  26.024 |  odo  |
| 524.690  |  6.412   |  25.991 |  odo  |
| 524.700  |  6.419   |  25.976 |  gps  |
| 524.700  |  6.419   |  25.976 | laser |
| 524.720  |  6.332   |  25.942 |  odo  |
| 524.740  |  6.275   |  25.920 |  odo  |
| 524.760  |  6.218   |  25.898 |  odo  |
| 524.790  |  6.133   |  25.865 |  odo  |
| 524.820  |  6.049   |  25.831 |  odo  |
| 524.840  |  5.992   |  25.809 |  odo  |
| 524.870  |  5.907   |  25.776 |  odo  |
| 524.890  |  5.905   |  25.761 |  gps  |
| 524.890  |  5.848   |  25.739 |  odo  |
| 524.910  |  5.792   |  25.716 |  odo  |
| 524.920  |  5.792   |  25.716 | laser |
| 524.940  |  5.705   |  25.682 |  odo  |
| 524.970  |  5.618   |  25.648 |  odo  |
| 524.990  |  5.561   |  25.625 |  odo  |
| 525.010  |  5.504   |  25.602 |  odo  |
| 525.040  |  5.417   |  25.568 |  odo  |
| 525.070  |  5.331   |  25.533 |  odo  |
| 525.090  |  5.273   |  25.510 |  odo  |
| 525.100  |  5.281   |  25.495 |  gps  |
| 525.120  |  5.195   |  25.461 |  odo  |
| 525.130  |  5.195   |  25.461 | laser |
| 525.140  |  5.139   |  25.438 |  odo  |
| 525.160  |  5.082   |  25.415 |  odo  |
| 525.190  |  4.995   |  25.381 |  odo  |
| 525.220  |  4.908   |  25.346 |  odo  |
| 525.240  |  4.850   |  25.323 |  odo  |
| 525.260  |  4.792   |  25.300 |  odo  |
| 525.290  |  4.797   |  25.278 |  gps  |
| 525.290  |  4.712   |  25.244 |  odo  |
| 525.320  |  4.624   |  25.208 |  odo  |
| 525.340  |  4.566   |  25.185 |  odo  |
| 525.350  |  4.566   |  25.185 | laser |
| 525.370  |  4.478   |  25.149 |  odo  |
| 525.390  |  4.420   |  25.126 |  odo  |
| 525.410  |  4.362   |  25.102 |  odo  |
| 525.440  |  4.274   |  25.067 |  odo  |
| 525.470  |  4.187   |  25.031 |  odo  |
| 525.490  |  4.128   |  25.007 |  odo  |
| 525.500  |  4.124   |  25.006 |  gps  |
| 525.510  |  4.066   |  24.982 |  odo  |
| 525.540  |  3.977   |  24.946 |  odo  |
| 525.560  |  3.977   |  24.946 | laser |
| 525.570  |  3.889   |  24.910 |  odo  |
| 525.590  |  3.831   |  24.887 |  odo  |
| 525.620  |  3.742   |  24.850 |  odo  |
| 525.640  |  3.684   |  24.826 |  odo  |
| 525.660  |  3.625   |  24.802 |  odo  |
| 525.690  |  3.538   |  24.766 |  odo  |
| 525.700  |  3.550   |  24.747 |  gps  |
| 525.720  |  3.461   |  24.711 |  odo  |
| 525.740  |  3.401   |  24.686 |  odo  |
| 525.760  |  3.343   |  24.663 |  odo  |
| 525.770  |  3.343   |  24.663 | laser |
| 525.790  |  3.254   |  24.626 |  odo  |
| 525.820  |  3.167   |  24.590 |  odo  |
| 525.840  |  3.107   |  24.565 |  odo  |
| 525.870  |  3.020   |  24.529 |  odo  |
| 525.890  |  2.960   |  24.504 |  odo  |
| 525.900  |  2.962   |  24.490 |  gps  |
| 525.910  |  2.902   |  24.465 |  odo  |
| 525.940  |  2.811   |  24.426 |  odo  |
| 525.970  |  2.723   |  24.389 |  odo  |
| 525.990  |  2.723   |  24.389 | laser |
| 525.990  |  2.663   |  24.364 |  odo  |
| 526.010  |  2.603   |  24.339 |  odo  |
| 526.040  |  2.511   |  24.300 |  odo  |
| 526.070  |  2.421   |  24.261 |  odo  |
| 526.090  |  2.360   |  24.236 |  odo  |
| 526.100  |  2.356   |  24.228 |  gps  |
| 526.120  |  2.266   |  24.190 |  odo  |
| 526.140  |  2.205   |  24.164 |  odo  |
| 526.160  |  2.145   |  24.138 |  odo  |
| 526.190  |  2.055   |  24.100 |  odo  |
| 526.200  |  2.055   |  24.100 | laser |
| 526.220  |  1.965   |  24.061 |  odo  |
| 526.240  |  1.905   |  24.036 |  odo  |
| 526.260  |  1.845   |  24.010 |  odo  |
| 526.290  |  1.755   |  23.972 |  odo  |
| 526.300  |  1.767   |  23.954 |  gps  |
| 526.320  |  1.677   |  23.916 |  odo  |
| 526.340  |  1.617   |  23.890 |  odo  |
| 526.370  |  1.529   |  23.852 |  odo  |
| 526.390  |  1.468   |  23.826 |  odo  |
| 526.410  |  1.468   |  23.826 | laser |
| 526.410  |  1.408   |  23.801 |  odo  |
| 526.440  |  1.317   |  23.762 |  odo  |
| 526.470  |  1.226   |  23.723 |  odo  |
| 526.490  |  1.165   |  23.698 |  odo  |
| 526.500  |  1.170   |  23.683 |  gps  |
| 526.510  |  1.108   |  23.657 |  odo  |
| 526.540  |  1.017   |  23.618 |  odo  |
| 526.570  |  0.925   |  23.579 |  odo  |
| 526.590  |  0.863   |  23.553 |  odo  |
| 526.620  |  0.771   |  23.513 |  odo  |
| 526.630  |  0.771   |  23.513 | laser |
| 526.640  |  0.710   |  23.487 |  odo  |
| 526.660  |  0.648   |  23.461 |  odo  |
| 526.690  |  0.557   |  23.422 |  odo  |
| 526.700  |  0.596   |  23.392 |  gps  |
| 526.720  |  0.505   |  23.352 |  odo  |
| 526.740  |  0.442   |  23.325 |  odo  |
| 526.760  |  0.381   |  23.298 |  odo  |
| 526.790  |  0.290   |  23.258 |  odo  |
| 526.820  |  0.196   |  23.216 |  odo  |
| 526.840  |  0.196   |  23.216 | laser |
| 526.840  |  0.135   |  23.188 |  odo  |
| 526.870  |  0.043   |  23.146 |  odo  |
| 526.890  |  -0.019  |  23.118 |  odo  |
| 526.900  |  0.013   |  23.098 |  gps  |
| 526.910  |  -0.049  |  23.070 |  odo  |
| 526.940  |  -0.143  |  23.026 |  odo  |
| 526.970  |  -0.234  |  22.984 |  odo  |
| 526.990  |  -0.297  |  22.956 |  odo  |
| 527.010  |  -0.359  |  22.927 |  odo  |
| 527.040  |  -0.453  |  22.885 |  odo  |
| 527.050  |  -0.453  |  22.885 | laser |
| 527.070  |  -0.547  |  22.843 |  odo  |
| 527.090  |  -0.609  |  22.815 |  odo  |
| 527.100  |  -0.583  |  22.797 |  gps  |
| 527.120  |  -0.678  |  22.756 |  odo  |
| 527.140  |  -0.740  |  22.728 |  odo  |
| 527.160  |  -0.803  |  22.701 |  odo  |
| 527.190  |  -0.897  |  22.661 |  odo  |
| 527.220  |  -0.993  |  22.620 |  odo  |
| 527.240  |  -1.056  |  22.593 |  odo  |
| 527.260  |  -1.119  |  22.567 |  odo  |
| 527.270  |  -1.119  |  22.567 | laser |
| 527.290  |  -1.216  |  22.526 |  odo  |
| 527.300  |  -1.190  |  22.505 |  gps  |
| 527.320  |  -1.284  |  22.466 |  odo  |
| 527.340  |  -1.347  |  22.439 |  odo  |
